,0,1,2,3
0,0.29703660471157983,0.3652640079699833,0.3469921044545361,0.6537628906646645
1,0.5372907306992105,0.44276849425583326,0.4545724250669988,0.7858785439311996
2,0.4226590198400043,0.38890280254011034,0.5050116711890206,0.7607809656979926
3,0.44064130085630776,0.3583745726141322,0.19603720538529623,0.8321977260063936
4,0.3815259428465887,0.4229705863835655,0.34928144435113617,0.6876788546998758
5,0.2580753886960901,0.5033113325805253,0.33742510311957274,0.8988241277463251
6,0.3627838042605086,0.4887576434908633,0.47247380558447294,1.0
7,0.43906938283457525,0.26006302382145974,0.45245217855250736,0.7919726938602688
8,0.4583929304046957,0.4433430947045882,0.31877479582280227,0.8497308717326824
9,0.5247231514788917,0.4895196221873796,0.3989983416546185,0.7932141820835823
10,0.4621340550095464,0.5491945799552498,0.42779319150892653,0.7222275093783196
11,0.5845187588408115,0.4062211034927696,0.4323002253066092,0.642241162579297
12,0.4569741116435796,0.4179096622763523,0.3300573108930483,0.6503532139660629
13,0.3978650441970094,0.3183078330363373,0.46262507105333,0.774087648575768
14,0.33349243807651047,0.4705487711189343,0.44550342043005275,0.830983111163399
15,0.2982459807911338,0.4351668427539612,0.34018299797229623,0.7740144203170116
16,0.44355541532569137,0.4971213441509729,0.3731589744312681,0.8002914910776762
17,0.42732887855884416,0.4801471014922151,0.30911035780489254,0.7588545174724692
18,0.4874201205910689,0.5466627233313667,0.28890440987945665,0.6941531914790482
19,0.3754697340826604,0.4705934365442388,0.47359440371461403,0.6950640389967945
20,0.47025933026053107,0.4408613096238488,0.3765388489936034,0.85534090862034
21,0.41856815363584265,0.40621948052095946,0.4306425965373749,0.818588982458126
22,0.5233584130600408,0.361272598006075,0.4374101536023586,0.7414641890024416
23,0.47805764346629626,0.5129866591443621,0.3179447240631002,0.7703358445303229
24,0.42287323870773497,0.4666793058466456,0.11603193472233095,0.7739525763609388
25,0.5030637792347061,0.4412611390313457,0.2995827375856417,0.7374136556485745
26,0.4238631249496277,0.44104611583742814,0.2903871292377615,0.7557473620978893
27,0.40577523397709303,0.4711900473022332,0.29998336053414904,0.8040768995494831
28,0.4989273237959885,0.5119238763181725,0.29145410577519926,0.8252121097414679
29,0.4725849301803284,0.5809168232354734,0.37670288360144927,0.8374790154978641
30,0.3833438732286506,0.46821207791469066,0.48285661651065764,0.7852016563356936
31,0.39569048527511375,0.4646232250457601,0.28339140497318577,0.7880216463087748
32,0.4568412576486472,0.4138265958726836,0.38379261548337706,0.7777382157699492
33,0.5254237418317936,0.4893232494680176,0.3470068026755049,0.7419301350416074
34,0.4410552404096269,0.5107091462354053,0.44032644666360543,0.7611864887247304
35,0.40517516552326216,0.4639451150864824,0.4264892105134896,0.7867489739807616
36,0.4653867413548649,0.3896012760493914,0.2811119184221716,0.8508805639936586
37,0.38053838377990545,0.43789562530866477,0.3881793513095074,0.8297810114392986
38,0.5228744460531207,0.46899454774667754,0.21841385665441268,0.8431034045421962
39,0.5073878398408778,0.3820077811672976,0.2965964744815396,0.8228415200287023
40,0.3132503793647238,0.40024434482579574,0.3716490824334176,0.866499099607032
41,0.4996078783124937,0.5159174952179446,0.4270179637650709,0.8863287769086117
42,0.4267238976971881,0.5941760966003211,0.3200551054634008,0.7117412426317287
43,0.45621659599957853,0.3591353333942745,0.40098009851665906,0.7768560722998316
44,0.40957221908846486,0.4691135202366331,0.3669707436283707,0.8274536112154256
45,0.45343251954314856,0.4187804631605879,0.34243283957879517,0.6601603409118739
46,0.44393649553364767,0.41010130328875866,0.4900665722411186,0.8520813204087427
47,0.38561973094102964,0.339488452705147,0.3094859155245602,0.7174900627540504
48,0.5470744926094468,0.43969337112421897,0.34402229846119264,0.8099335210036903
49,0.4265475440053669,0.47998081282510663,0.40897913235736927,0.7382305449189258
50,0.4690529420512244,0.40908287090384227,0.2966194116516263,0.8219068093007051
51,0.44902988878391453,0.5733181472757192,0.39387617474080305,0.7814038227318463
52,0.44994614119742965,0.38309014758629817,0.45623711944467765,0.6016211820531351
53,0.418724230965604,0.3576860550411809,0.3769183489041727,0.692504427875076
54,0.4100197180150664,0.4187418752614756,0.39328654855142087,0.8252183530060514
55,0.4737934699072297,0.4694572044791268,0.3150880602833837,0.8857526338201048
56,0.5078753938370968,0.445759008290222,0.27276399473718504,0.6824649690096886
57,0.5530506872813928,0.4378235140081959,0.2809086767533568,0.8272888619278416
58,0.4823114583108622,0.41550553671667934,0.39757959484823197,0.7588520337155549
59,0.41862463215464246,0.562062502176829,0.37372393242721924,0.7312819272494048
60,0.5696029671268399,0.45119767626683394,0.3141951651438936,0.6872963094253286
61,0.5634685968583555,0.47635965911902756,0.27156416934339994,0.7311581443530741
62,0.5319135405534475,0.3943287856287522,0.24313850782249113,0.7661954580915854
63,0.572693366334916,0.5440453435715195,0.24114532546126433,0.8928175828791632
64,0.4657995725987426,0.3973259326682605,0.3100641643618156,0.7373689530303702
65,0.3579365830013057,0.4551969662517844,0.281729828395895,0.7880494514124344
66,0.4178062827822966,0.3080652230356956,0.3533892795034762,0.7560376896954951
67,0.3462879651061065,0.4624237041397182,0.2127020507551086,0.9087023884688988
68,0.5910425847865052,0.40113624028996625,0.30975154291147394,0.824807399236421
69,0.40826862784241436,0.48976306102977846,0.31809412142407695,0.8760551002610908
70,0.4083966860121126,0.4364160408454301,0.28711185562777886,0.8422760064717421
71,0.46857053456858133,0.384812042438862,0.2886644570830448,0.7197530242493358
72,0.48514662338006564,0.42537175102080277,0.4288665495652471,0.7710877950770579
73,0.41208758832310116,0.5259794403196599,0.35347996375218305,0.8935596909463646
74,0.30926704766843455,0.4479792605253641,0.39480402783668417,0.7617771925295275
75,0.4093814215190882,0.3965616224969035,0.390048612597276,0.7705838756494113
76,0.46468487295552346,0.4507491590358819,0.3509486200168305,0.7661337697677055
77,0.5030920492218622,0.5822635664741505,0.3707767759797872,0.7250342119793612
78,0.45921594270871724,0.4841986148797133,0.32728088551191925,0.8434644755127643
79,0.5031757500034376,0.48526331683439455,0.3257091595969467,0.8428242998974445
80,0.47564876187094535,0.4502856210021087,0.2996171407884956,0.6414204557845292
81,0.5073044796844556,0.3372094098842292,0.39923344795286575,0.6522874368553261
82,0.4386145344492363,0.3418780589145171,0.34170352169850754,0.6989036428616783
83,0.5304860905402041,0.4367545899601205,0.4090147644796938,0.7568390419713955
84,0.4010399424863949,0.48491372421563317,0.36142719352372443,0.7809700938837751
85,0.33654615241412633,0.31672351277264876,0.3924773754437946,0.7359206487068345
86,0.37664209082670147,0.4447411457881569,0.27345341703227394,0.826536050091353
87,0.3486296133607532,0.3299614133908034,0.379486068620474,0.77226988570537
88,0.41153366632883565,0.5760638633194537,0.40014632424704055,0.8471790545373424
89,0.514836259396372,0.5074595597904883,0.42218441765179676,0.8691947010946146
90,0.4768500958499395,0.4690763152237175,0.4429515741073055,0.6916307285075
91,0.3222153050805707,0.4498578161916573,0.35348390400728413,0.7477499657506108
92,0.3512981022787606,0.4317591959598274,0.24790608923056767,0.6554325257724227
93,0.49463677261909855,0.4664233406953203,0.34669393114973496,0.7434868877605293
94,0.43848352113602934,0.4012697523580838,0.3942752721003423,0.7293607146297404
95,0.4898688839502472,0.5147228575242857,0.3352829156674422,0.8164196091468401
96,0.5013374863002932,0.3821705823698741,0.1816497054102741,0.7863873084214729
97,0.30659796737972905,0.510244514031277,0.4275002488532212,0.8330498267997918
98,0.4868827434864019,0.3064565066772335,0.3849984649637191,0.6728722537279243
99,0.5136257287079652,0.4547280556330251,0.24260877613894577,0.7037874409943117
100,0.7717093983034606,0.5803653804762258,0.38811026528773124,0.15031498581670252
101,0.7294418160411903,0.43283340360316164,0.38371551077618377,0.279158385100988
102,0.7101692820792183,0.516139547811385,0.49677657700983546,0.15144061215387233
103,0.6788841707881678,0.5595403709476953,0.40043204112857606,0.20283692657720082
104,0.6659911901147297,0.5596569487256757,0.4247067429474175,0.19781017424761038
105,0.7440247869682312,0.58429198505183,0.3946636341700997,0.14556165213633449
106,0.6937448927619175,0.6158860324840938,0.5232822585871966,0.23257429340234492
107,0.6929003967625795,0.5373110551225347,0.33669889202885955,0.2029093597169404
108,0.7658364476442621,0.4729892015367467,0.3387906037242341,0.2973513194095481
109,0.7179079408353017,0.44469366783319486,0.35663966629386434,0.28113771092465706
110,0.6236560510092187,0.4077573743729109,0.4327583203635272,0.22985274540005127
111,0.9034530897141655,0.46334811293419265,0.4681629775612328,0.23978575549946748
112,0.5818748207330585,0.47542976604194753,0.47605985901133624,0.08214644483255536
113,0.7362985180820358,0.5344804213945596,0.31550648784619384,0.2163583679151491
114,0.626202821745547,0.5083140236974467,0.46074568364346363,0.2580717950186558
115,0.7408767029472539,0.394433627276783,0.4689087117792,0.28277963138419476
116,0.6688263031776769,0.48813784222159434,0.4288619171788483,0.24928426477562013
117,0.6674363057215869,0.5381543448194627,0.4013892132947345,0.11100328105415307
118,0.7516324870694535,0.5086667902649531,0.4361091507672928,0.14329909955525402
119,0.6363466520682416,0.5750407969264724,0.42085587760586557,0.15360453076092961
120,0.7017898162766787,0.49029939751292656,0.5182099577313393,0.1636103634082006
121,0.6622630381098555,0.5107731898692093,0.4640887028132288,0.23813376443254908
122,0.6318198069420503,0.5487248142088572,0.3438662769446298,0.16805979735237758
123,0.6925724031134847,0.6516841627781491,0.3792220980648682,0.10076296958312299
124,0.5354645358526919,0.5471472561401459,0.4028049353628245,0.12140043784491479
125,0.7689658137653962,0.5211398717137765,0.3686215390052398,0.3162776059621522
126,0.8163671442781479,0.48702808423811284,0.33472730390522126,0.2330966589013995
127,0.6329554773035836,0.5431214967754847,0.5091845899205893,0.07898595369021104
128,0.7033981550010328,0.46464080720635387,0.43023642187086397,0.17266001966722128
129,0.6928386653524713,0.3660602457462451,0.45680241127938814,0.257144885766609
130,0.6925192224662408,0.510879131448518,0.40443718067802464,0.18237918642868386
131,0.721308120270562,0.515750728318594,0.48491984920476927,0.21748803411710801
132,0.6942969130544967,0.5755748135222614,0.4277546596775424,0.22658291599456948
133,0.6171700183621774,0.44568338305380606,0.3893624482572461,0.13943237044356707
134,0.6673815078120283,0.531588105485132,0.46902147548846634,0.19528730838385253
135,0.7286803035304399,0.4637066578261969,0.48999982435273115,0.14753967251171815
136,0.6597751643131335,0.4116579369900878,0.46297873375846393,0.18713794249450053
137,0.7973768067568044,0.5128927438149322,0.47999830860721077,0.11029285132605487
138,0.6617894018533634,0.478732811999753,0.4186671420566352,0.26705542749149547
139,0.74503291717892,0.4845964717819384,0.43840784300859564,0.16290070051086747
140,0.6639990380975183,0.35489233072452886,0.5787333305112806,0.3201580963286668
141,0.8447984440452406,0.5754155788593434,0.4230929025849432,0.19196743674147176
